DR_NO,DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc
200106164,01/30/2020 12:00:00 AM,1004,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106166,01/31/2020 12:00:00 AM,1015,Central,ROBBERY
200304583,01/10/2020 12:00:00 AM,705,Southwest,VIOLATION OF RESTRAINING ORDER
200808438,04/18/2020 12:00:00 AM,1930,West LA,BURGLARY FROM VEHICLE
200106172,01/31/2020 12:00:00 AM,1310,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106173,01/31/2020 12:00:00 AM,1935,Central,BATTERY - SIMPLE ASSAULT
200106174,01/31/2020 12:00:00 AM,1851,Central,BIKE - STOLEN
200106175,01/31/2020 12:00:00 AM,830,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
201004548,01/14/2020 12:00:00 AM,1316,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED
200106178,01/31/2020 12:00:00 AM,1830,Central,BATTERY - SIMPLE ASSAULT
200106179,02/01/2020 12:00:00 AM,415,Central,ATTEMPTED ROBBERY
220213256,07/14/2020 12:00:00 AM,900,Rampart,THEFT OF IDENTITY
200106181,01/23/2020 12:00:00 AM,1330,Central,THEFT OF IDENTITY
200106182,02/01/2020 12:00:00 AM,500,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106183,01/31/2020 12:00:00 AM,745,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200106184,01/30/2020 12:00:00 AM,2230,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106185,01/31/2020 12:00:00 AM,1330,Central,BURGLARY FROM VEHICLE
200106186,01/31/2020 12:00:00 AM,1930,Central,VEHICLE - STOLEN
200106187,01/31/2020 12:00:00 AM,2230,Central,BURGLARY FROM VEHICLE
200106193,01/31/2020 12:00:00 AM,1500,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
201109103,05/07/2020 12:00:00 AM,140,Northeast,TRESPASSING
201224597,11/16/2020 12:00:00 AM,1840,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT
200106197,02/01/2020 12:00:00 AM,1315,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106198,02/01/2020 12:00:00 AM,1030,Central,BATTERY - SIMPLE ASSAULT
200106199,01/31/2020 12:00:00 AM,2330,Central,VEHICLE - STOLEN
200507056,03/11/2020 12:00:00 AM,2105,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106208,02/01/2020 12:00:00 AM,1630,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200106209,02/01/2020 12:00:00 AM,1200,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106210,02/01/2020 12:00:00 AM,1620,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201008883,05/09/2020 12:00:00 AM,540,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT
200106214,01/31/2020 12:00:00 AM,2100,Central,BURGLARY FROM VEHICLE
200913781,08/20/2020 12:00:00 AM,503,Van Nuys,DISCHARGE FIREARMS/SHOTS FIRED
200106217,02/01/2020 12:00:00 AM,1515,Central,OTHER ASSAULT
200106218,01/31/2020 12:00:00 AM,1000,Central,BATTERY - SIMPLE ASSAULT
200106220,02/01/2020 12:00:00 AM,130,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106221,02/01/2020 12:00:00 AM,1710,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106222,02/01/2020 12:00:00 AM,2130,Central,BURGLARY FROM VEHICLE
200106224,02/01/2020 12:00:00 AM,1525,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106225,02/01/2020 12:00:00 AM,2220,Central,BATTERY - SIMPLE ASSAULT
200106226,02/01/2020 12:00:00 AM,2220,Central,BATTERY - SIMPLE ASSAULT
200106227,02/01/2020 12:00:00 AM,2220,Central,BATTERY - SIMPLE ASSAULT
200106228,02/01/2020 12:00:00 AM,2220,Central,BATTERY - SIMPLE ASSAULT
200106229,02/01/2020 12:00:00 AM,1930,Central,BURGLARY FROM VEHICLE
200106230,02/01/2020 12:00:00 AM,1900,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200106231,02/01/2020 12:00:00 AM,2000,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200106232,01/12/2020 12:00:00 AM,1200,Central,THEFT OF IDENTITY
200106236,02/02/2020 12:00:00 AM,300,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106237,02/01/2020 12:00:00 AM,1930,Central,BURGLARY FROM VEHICLE
200106238,02/01/2020 12:00:00 AM,1855,Central,BURGLARY FROM VEHICLE
200106239,02/02/2020 12:00:00 AM,100,Central,"THEFT, PERSON"
200106242,02/02/2020 12:00:00 AM,400,Central,BATTERY - SIMPLE ASSAULT
200106243,02/02/2020 12:00:00 AM,140,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200106244,02/02/2020 12:00:00 AM,140,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT
200106245,02/01/2020 12:00:00 AM,1640,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106246,02/01/2020 12:00:00 AM,2000,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106247,01/31/2020 12:00:00 AM,1200,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200215059,09/16/2020 12:00:00 AM,250,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT
200106253,02/01/2020 12:00:00 AM,1000,Central,VEHICLE - STOLEN
200106255,02/02/2020 12:00:00 AM,45,Central,ARSON
200106257,02/02/2020 12:00:00 AM,1100,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106266,02/02/2020 12:00:00 AM,1130,Central,BATTERY POLICE (SIMPLE)
200106270,02/02/2020 12:00:00 AM,515,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106273,01/31/2020 12:00:00 AM,2000,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106275,01/31/2020 12:00:00 AM,2000,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200812870,08/02/2020 12:00:00 AM,2300,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
201113281,09/02/2020 12:00:00 AM,1800,Northeast,BURGLARY
200106283,02/01/2020 12:00:00 AM,700,Central,BURGLARY FROM VEHICLE
200106285,02/02/2020 12:00:00 AM,1345,Central,TRESPASSING
200106286,01/31/2020 12:00:00 AM,2115,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106288,02/01/2020 12:00:00 AM,1800,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200106289,02/01/2020 12:00:00 AM,2150,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106290,02/02/2020 12:00:00 AM,1930,Central,KIDNAPPING - GRAND ATTEMPT
201226350,12/05/2020 12:00:00 AM,1830,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106293,02/02/2020 12:00:00 AM,200,Central,BURGLARY FROM VEHICLE
200815799,10/28/2020 12:00:00 AM,730,West LA,THEFT OF IDENTITY
201211232,04/19/2020 12:00:00 AM,1700,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT
210917841,12/19/2020 12:00:00 AM,1930,Van Nuys,VEHICLE - STOLEN
200218546,12/11/2020 12:00:00 AM,2100,Rampart,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200507649,03/25/2020 12:00:00 AM,2100,Harbor,VEHICLE - STOLEN
200106300,02/02/2020 12:00:00 AM,1700,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106301,02/02/2020 12:00:00 AM,1500,Central,BURGLARY
200407269,03/25/2020 12:00:00 AM,1425,Hollenbeck,BURGLARY FROM VEHICLE
200321705,12/13/2020 12:00:00 AM,1300,Southwest,VEHICLE - STOLEN
200106304,01/31/2020 12:00:00 AM,1000,Central,BURGLARY
200106305,02/03/2020 12:00:00 AM,400,Central,"THEFT, PERSON"
200614026,08/16/2020 12:00:00 AM,40,Hollywood,BURGLARY
200512280,07/24/2020 12:00:00 AM,1600,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT
200106308,02/02/2020 12:00:00 AM,2225,Central,BATTERY - SIMPLE ASSAULT
200106309,02/02/2020 12:00:00 AM,2100,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106312,02/03/2020 12:00:00 AM,430,Central,BATTERY - SIMPLE ASSAULT
200106316,01/31/2020 12:00:00 AM,45,Central,BATTERY - SIMPLE ASSAULT
200106317,01/30/2020 12:00:00 AM,1545,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106318,01/07/2020 12:00:00 AM,1830,Central,BURGLARY FROM VEHICLE
200106319,02/01/2020 12:00:00 AM,1100,Central,BIKE - STOLEN
200106320,02/02/2020 12:00:00 AM,1722,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106321,02/02/2020 12:00:00 AM,2100,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106327,02/02/2020 12:00:00 AM,2030,Central,BURGLARY FROM VEHICLE
201813529,07/05/2020 12:00:00 AM,1100,Southeast,BATTERY - SIMPLE ASSAULT
200106329,01/01/2020 12:00:00 AM,1500,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200106330,02/03/2020 12:00:00 AM,815,Central,BATTERY - SIMPLE ASSAULT
200106331,02/03/2020 12:00:00 AM,615,Central,BURGLARY FROM VEHICLE
200208239,03/25/2020 12:00:00 AM,1800,Rampart,VEHICLE - STOLEN
200106333,02/03/2020 12:00:00 AM,930,Central,BIKE - STOLEN
200208267,03/20/2020 12:00:00 AM,230,Rampart,BURGLARY
200106340,02/01/2020 12:00:00 AM,1730,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106343,02/01/2020 12:00:00 AM,820,Central,ARSON
202009875,05/18/2020 12:00:00 AM,1700,Olympic,BATTERY - SIMPLE ASSAULT
200106345,02/03/2020 12:00:00 AM,1000,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106346,02/03/2020 12:00:00 AM,1415,Central,INDECENT EXPOSURE
200106347,02/03/2020 12:00:00 AM,1415,Central,INDECENT EXPOSURE
200106350,02/03/2020 12:00:00 AM,1420,Central,BATTERY - SIMPLE ASSAULT
200713539,08/31/2020 12:00:00 AM,1000,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200106353,01/30/2020 12:00:00 AM,1300,Central,BURGLARY FROM VEHICLE
200106354,01/19/2020 12:00:00 AM,2200,Central,BURGLARY FROM VEHICLE
200106356,02/03/2020 12:00:00 AM,1625,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106368,01/31/2020 12:00:00 AM,1100,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200106375,01/03/2020 12:00:00 AM,1700,Central,BATTERY - SIMPLE ASSAULT
201108111,04/07/2020 12:00:00 AM,500,Northeast,BATTERY - SIMPLE ASSAULT
200106377,02/02/2020 12:00:00 AM,30,Central,BATTERY - SIMPLE ASSAULT
200106381,02/03/2020 12:00:00 AM,1700,Central,"BUNCO, ATTEMPT"
200106382,02/02/2020 12:00:00 AM,1910,Central,BURGLARY FROM VEHICLE
200106383,02/03/2020 12:00:00 AM,1800,Central,BURGLARY FROM VEHICLE
201004675,01/17/2020 12:00:00 AM,530,West Valley,BURGLARY
200106386,02/03/2020 12:00:00 AM,50,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106389,02/01/2020 12:00:00 AM,1830,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200608531,03/30/2020 12:00:00 AM,1305,Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106395,02/01/2020 12:00:00 AM,2045,Central,BURGLARY FROM VEHICLE
200106409,01/04/2020 12:00:00 AM,950,Central,"BUNCO, GRAND THEFT"
200106410,02/03/2020 12:00:00 AM,1800,Central,"BUNCO, GRAND THEFT"
200106411,02/04/2020 12:00:00 AM,400,Central,"RAPE, FORCIBLE"
200106412,02/03/2020 12:00:00 AM,1000,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200106414,02/04/2020 12:00:00 AM,515,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200106415,01/31/2020 12:00:00 AM,1600,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106420,02/03/2020 12:00:00 AM,1500,Central,BURGLARY FROM VEHICLE
200106421,01/28/2020 12:00:00 AM,1145,Central,BOMB SCARE
200401210,11/26/2020 12:00:00 AM,1820,Hollenbeck,BATTERY - SIMPLE ASSAULT
200106425,02/04/2020 12:00:00 AM,1120,Central,BATTERY POLICE (SIMPLE)
211220472,11/26/2020 12:00:00 AM,2000,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED
200505554,02/06/2020 12:00:00 AM,1820,Harbor,VEHICLE - STOLEN
200106427,02/04/2020 12:00:00 AM,230,Central,BATTERY - SIMPLE ASSAULT
200816405,11/13/2020 12:00:00 AM,200,West LA,BATTERY - SIMPLE ASSAULT
200106431,01/28/2020 12:00:00 AM,1300,Central,THEFT OF IDENTITY
200711738,07/02/2020 12:00:00 AM,400,Wilshire,UNAUTHORIZED COMPUTER ACCESS
200106433,01/30/2020 12:00:00 AM,2200,Central,BATTERY - SIMPLE ASSAULT
200106443,02/04/2020 12:00:00 AM,1620,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106444,01/30/2020 12:00:00 AM,2100,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200106445,02/04/2020 12:00:00 AM,2200,Central,ROBBERY
200106446,02/04/2020 12:00:00 AM,1100,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200106448,02/04/2020 12:00:00 AM,1400,Central,PURSE SNATCHING
200106449,02/05/2020 12:00:00 AM,200,Central,TRESPASSING
200106450,02/04/2020 12:00:00 AM,1815,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106451,02/04/2020 12:00:00 AM,830,Central,BATTERY WITH SEXUAL CONTACT
200106452,02/04/2020 12:00:00 AM,500,Central,BURGLARY
200106453,02/04/2020 12:00:00 AM,1450,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200106454,01/28/2020 12:00:00 AM,1600,Central,BURGLARY FROM VEHICLE
200513966,09/04/2020 12:00:00 AM,1430,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106460,02/04/2020 12:00:00 AM,1655,Central,THEFT PLAIN - PETTY ($950 & UNDER)
221700646,10/01/2020 12:00:00 AM,1200,Devonshire,SEXUAL PENETRATION W/FOREIGN OBJECT
200107002,02/11/2020 12:00:00 AM,1850,Central,BURGLARY FROM VEHICLE
200106463,02/04/2020 12:00:00 AM,650,Central,BURGLARY
201613505,09/28/2020 12:00:00 AM,1200,Foothill,"RAPE, FORCIBLE"
201226063,12/04/2020 12:00:00 AM,1600,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT
210517159,03/16/2020 12:00:00 AM,1,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200516175,11/04/2020 12:00:00 AM,1300,Harbor,VEHICLE - STOLEN
200106474,02/04/2020 12:00:00 AM,530,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200813946,09/08/2020 12:00:00 AM,1430,West LA,BURGLARY
200106478,02/03/2020 12:00:00 AM,1936,Central,BURGLARY FROM VEHICLE
200106479,02/03/2020 12:00:00 AM,1830,Central,BURGLARY FROM VEHICLE
200106480,02/03/2020 12:00:00 AM,1900,Central,BURGLARY FROM VEHICLE
200106484,02/05/2020 12:00:00 AM,845,Central,BRANDISH WEAPON
200205570,02/01/2020 12:00:00 AM,1950,Rampart,VEHICLE - STOLEN
200106485,02/01/2020 12:00:00 AM,1700,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200106488,02/05/2020 12:00:00 AM,600,Central,VEHICLE - STOLEN
200106492,02/04/2020 12:00:00 AM,2000,Central,BURGLARY FROM VEHICLE
200106493,02/05/2020 12:00:00 AM,1030,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT
200106494,02/05/2020 12:00:00 AM,830,Central,BATTERY - SIMPLE ASSAULT
200106495,02/04/2020 12:00:00 AM,1530,Central,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
200106500,02/05/2020 12:00:00 AM,1525,Central,BATTERY - SIMPLE ASSAULT
200106501,02/04/2020 12:00:00 AM,1000,Central,BURGLARY
200106507,02/05/2020 12:00:00 AM,1710,Central,BATTERY - SIMPLE ASSAULT
202008625,04/14/2020 12:00:00 AM,2015,Olympic,BATTERY - SIMPLE ASSAULT
200106514,02/05/2020 12:00:00 AM,1730,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200705720,02/01/2020 12:00:00 AM,1400,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200106516,02/05/2020 12:00:00 AM,1800,Central,BURGLARY FROM VEHICLE
200106517,02/05/2020 12:00:00 AM,930,Central,BURGLARY FROM VEHICLE
211104260,12/02/2020 12:00:00 AM,900,Northeast,BURGLARY
200106519,02/05/2020 12:00:00 AM,1915,Central,BURGLARY FROM VEHICLE
200106520,02/05/2020 12:00:00 AM,1530,Central,BATTERY - SIMPLE ASSAULT
201216539,07/14/2020 12:00:00 AM,2000,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106526,02/05/2020 12:00:00 AM,2035,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106527,02/04/2020 12:00:00 AM,1730,Central,BIKE - STOLEN
200106529,01/16/2020 12:00:00 AM,1200,Central,THEFT OF IDENTITY
200507248,03/15/2020 12:00:00 AM,2200,Harbor,BURGLARY
200106531,02/05/2020 12:00:00 AM,1800,Central,BATTERY - SIMPLE ASSAULT
200912278,07/12/2020 12:00:00 AM,2230,Van Nuys,BATTERY - SIMPLE ASSAULT
200106534,02/05/2020 12:00:00 AM,2000,Central,TRESPASSING
200106546,01/31/2020 12:00:00 AM,1000,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106547,02/04/2020 12:00:00 AM,1000,Central,BURGLARY FROM VEHICLE
200106548,02/05/2020 12:00:00 AM,2240,Central,BURGLARY FROM VEHICLE
200709141,05/11/2020 12:00:00 AM,950,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200605994,02/10/2020 12:00:00 AM,900,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER)
200106558,01/08/2020 12:00:00 AM,800,Central,"BUNCO, GRAND THEFT"
200106560,02/05/2020 12:00:00 AM,1720,Central,TRESPASSING
211610422,08/01/2020 12:00:00 AM,2130,Foothill,INTIMATE PARTNER - SIMPLE ASSAULT
210218954,11/19/2020 12:00:00 AM,1215,Rampart,THEFT OF IDENTITY
200407234,01/28/2020 12:00:00 AM,1200,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER)
200106584,02/06/2020 12:00:00 AM,1215,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
211112770,12/15/2020 12:00:00 AM,1,Northeast,INTIMATE PARTNER - AGGRAVATED ASSAULT
200707378,03/12/2020 12:00:00 AM,915,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200109640,03/25/2020 12:00:00 AM,400,Central,ORAL COPULATION
201224797,10/24/2020 12:00:00 AM,2010,77th Street,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT
200715141,10/20/2020 12:00:00 AM,1200,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200106593,02/06/2020 12:00:00 AM,1630,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
201105686,02/07/2020 12:00:00 AM,1550,Northeast,THEFT PLAIN - PETTY ($950 & UNDER)
200106598,02/06/2020 12:00:00 AM,1730,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106599,02/06/2020 12:00:00 AM,1815,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106600,02/06/2020 12:00:00 AM,2230,Central,BATTERY - SIMPLE ASSAULT
200208266,03/26/2020 12:00:00 AM,1940,Rampart,BATTERY POLICE (SIMPLE)
200106604,02/06/2020 12:00:00 AM,930,Central,TRESPASSING
200106606,02/07/2020 12:00:00 AM,305,Central,BATTERY - SIMPLE ASSAULT
200106608,02/07/2020 12:00:00 AM,300,Central,VEHICLE - STOLEN
200106614,02/07/2020 12:00:00 AM,600,Central,BATTERY - SIMPLE ASSAULT
200106615,02/07/2020 12:00:00 AM,600,Central,BATTERY - SIMPLE ASSAULT
200106616,02/07/2020 12:00:00 AM,905,Central,BATTERY - SIMPLE ASSAULT
200106617,01/10/2020 12:00:00 AM,1408,Central,VEHICLE - STOLEN
200106618,02/03/2020 12:00:00 AM,2200,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
210320234,06/30/2020 12:00:00 AM,1155,Southwest,THEFT OF IDENTITY
200106621,02/07/2020 12:00:00 AM,650,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED
200106622,02/07/2020 12:00:00 AM,650,Central,BATTERY - SIMPLE ASSAULT
200218503,12/11/2020 12:00:00 AM,2100,Rampart,INTIMATE PARTNER - AGGRAVATED ASSAULT
200106629,02/06/2020 12:00:00 AM,1140,Central,"BUNCO, PETTY THEFT"
201014312,10/21/2020 12:00:00 AM,2000,West Valley,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106631,02/07/2020 12:00:00 AM,1200,Central,BATTERY - SIMPLE ASSAULT
211224541,01/01/2020 12:00:00 AM,800,77th Street,PIMPING
200506685,02/02/2020 12:00:00 AM,1430,Harbor,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
210918167,12/01/2020 12:00:00 AM,1200,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106636,02/06/2020 12:00:00 AM,1920,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106637,02/07/2020 12:00:00 AM,840,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200407371,03/28/2020 12:00:00 AM,1300,Hollenbeck,VEHICLE - STOLEN
201225728,12/04/2020 12:00:00 AM,820,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT
200507574,03/24/2020 12:00:00 AM,1,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
211518649,06/01/2020 12:00:00 AM,1920,N Hollywood,THEFT OF IDENTITY
200106644,02/07/2020 12:00:00 AM,1500,Central,OTHER MISCELLANEOUS CRIME
200614868,07/11/2020 12:00:00 AM,1714,Hollywood,STALKING
201317465,09/23/2020 12:00:00 AM,2100,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106652,02/07/2020 12:00:00 AM,1340,Central,BATTERY WITH SEXUAL CONTACT
211116499,07/21/2020 12:00:00 AM,630,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106654,02/07/2020 12:00:00 AM,2045,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED
200112448,05/29/2020 12:00:00 AM,1700,Central,BURGLARY
211015677,05/01/2020 12:00:00 AM,1,West Valley,BATTERY WITH SEXUAL CONTACT
221216052,02/23/2020 12:00:00 AM,1000,77th Street,THEFT OF IDENTITY
211107406,12/23/2020 12:00:00 AM,1500,Northeast,BRANDISH WEAPON
200407242,03/24/2020 12:00:00 AM,1815,Hollenbeck,"BUNCO, GRAND THEFT"
200106663,02/07/2020 12:00:00 AM,1930,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106664,02/07/2020 12:00:00 AM,2110,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200106665,02/07/2020 12:00:00 AM,1650,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200122696,12/23/2020 12:00:00 AM,940,Central,ATTEMPTED ROBBERY
201310962,05/16/2020 12:00:00 AM,1450,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200120808,11/09/2020 12:00:00 AM,800,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200817086,11/16/2020 12:00:00 AM,1100,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200100708,03/23/2020 12:00:00 AM,1530,Central,BATTERY - SIMPLE ASSAULT
200309072,03/24/2020 12:00:00 AM,400,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106681,02/07/2020 12:00:00 AM,2020,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200715653,11/05/2020 12:00:00 AM,1600,Wilshire,VEHICLE - STOLEN
200106683,02/08/2020 12:00:00 AM,400,Central,VEHICLE - STOLEN
201800651,04/10/2020 12:00:00 AM,1730,Southeast,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ"
200106688,02/07/2020 12:00:00 AM,1556,Central,OTHER MISCELLANEOUS CRIME
201109241,05/08/2020 12:00:00 AM,1500,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
210104003,12/31/2020 12:00:00 AM,2230,Central,BURGLARY FROM VEHICLE
200312037,05/27/2020 12:00:00 AM,2110,Southwest,BATTERY - SIMPLE ASSAULT
201308843,03/17/2020 12:00:00 AM,1915,Newton,DISCHARGE FIREARMS/SHOTS FIRED
220206045,11/19/2020 12:00:00 AM,900,Rampart,THEFT OF IDENTITY
200816363,11/06/2020 12:00:00 AM,836,West LA,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200815583,10/22/2020 12:00:00 AM,1700,West LA,BURGLARY
200109376,03/16/2020 12:00:00 AM,2250,Central,BURGLARY
200106700,02/08/2020 12:00:00 AM,830,Central,VIOLATION OF RESTRAINING ORDER
200709021,05/06/2020 12:00:00 AM,1730,Wilshire,CRIMINAL THREATS - NO WEAPON DISPLAYED
200106703,02/06/2020 12:00:00 AM,2210,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200412940,09/19/2020 12:00:00 AM,1015,Hollenbeck,BATTERY - SIMPLE ASSAULT
200106709,02/07/2020 12:00:00 AM,1524,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200106710,02/08/2020 12:00:00 AM,1215,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200106713,02/08/2020 12:00:00 AM,1945,Central,VEHICLE - STOLEN
200106716,02/08/2020 12:00:00 AM,1920,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200208099,02/10/2020 12:00:00 AM,145,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200106722,02/08/2020 12:00:00 AM,2000,Central,TRESPASSING
